index,flux_id,date,plot,surface,collar_notes,collar_location_notes,analyzer_id,chamber_id,soil_temp_c,water_temp_c,water_depth_cm,start_time,end_time,temp_start,temp_end,pressure_start,pressure_end,rh_start,rh_end,pneumatophore_count,notes_1,notes_2,...24,...25,...26,...27,...28,...29,datetime,date_only,air_temp,temp_source,date_parsed,year,month,time_period,Diameter_cm,Height_cm,Chamber_Volume_cm3,Chamber_Volume_L,Offset_cm,Collar_Volume_cm3,Collar_Volume_L,Chamber+Collar_Volume_L,Ground_Surface_Area_cm2,analyzer_cell_volume_cm3,tubing_volume_cm3,filter_volume_cm3,chamber_volume_L,chamber_volume_cm3,surface_area_cm2,analyzer_cell_volume_L,tubing_volume_L,filter_volume_L,total_system_volume_cm3,total_system_volume_L
110,44997_SRS5_Soil_110,3/12/23,SRS5,Soil,12,pneum = 20,LGR3,1 ft soil,23.3,NA,0.5,13:03:30,13:05:30,NA,NA,NA,NA,NA,NA,20,"windy, 7 mph gusts",JG,NA,NA,NA,NA,NA,NA,2023-03-12T13:03:30Z,2023-03-12,29,Tree 30min,2023-03-12,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
111,44997_SRS5_Soil_111,3/12/23,SRS5,Soil,13,pneum = 11,LGR3,1 ft soil,24.8,NA,1,13:09:00,13:11:00,26.7,27,1014.8,1015.2,71.8,77,11,"windy, 7 mph gusts",System time = 14:54,NA,NA,NA,NA,NA,NA,2023-03-12T13:09:00Z,2023-03-12,29,Tree 30min,2023-03-12,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
112,44997_SRS5_Soil_112,3/12/23,SRS5,Soil,14,pneum = 3,LGR3,1 ft soil,23.5,NA,0,13:15:30,13:17:30,26.6,26.8,1015.1,1015.3,72.3,75.4,2,"windy, 7 mph gusts",Real time = 14:36,NA,NA,NA,NA,NA,NA,2023-03-12T13:15:30Z,2023-03-12,29,Tree 30min,2023-03-12,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
113,44997_SRS5_Soil_113,3/12/23,SRS5,Soil,13,bare,LGR3,1 ft soil,23.1,NA,2,13:25:30,13:27:30,27.2,27.3,1015.9,1015.4,70.6,73.5,0,"windy, 7 mph gusts",Weather = less windy on inland side -- water is less turbulen; maybe reason for lower pressure?,NA,NA,NA,NA,NA,NA,2023-03-12T13:25:30Z,2023-03-12,29,Tree 30min,2023-03-12,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
114,44997_SRS5_Soil_114,3/12/23,SRS5,Soil,16,"bare, tree 340",LGR3,1 ft soil,23.4,NA,0,13:41:00,13:43:00,27.2,27.3,1015,1015,69.3,73.8,0,"windy, 7 mph gusts",NA,NA,NA,NA,NA,NA,NA,2023-03-12T13:41:00Z,2023-03-12,29,Tree 30min,2023-03-12,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
115,44997_SRS5_Water_115,3/12/23,SRS5,Water,Water 1,shark river off peir,LGR3,Floating 8 in,NA,25.9,NA,13:53:30,14:03:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-12T13:53:30Z,2023-03-12,29,Tree 30min,2023-03-12,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
116,44997_SRS5_Water_116,3/12/23,SRS5,Water,Water 2,shark river off peir,LGR3,Floating 8 in,NA,25.9,NA,14:13:00,14:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-12T14:13:00Z,2023-03-12,28.766666666666666,Tree 30min,2023-03-12,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
117,44997_SRS5_Water_117,3/12/23,SRS5,Water,Water 3,"inland side of pier , near RHMA roots",LGR3,Floating 8 in,NA,25.9,10,14:24:00,14:29:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-12T14:24:00Z,2023-03-12,28.533333333333335,Tree 30min,2023-03-12,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
118,44997_SRS5_Water_118,3/12/23,SRS5,Water,Water 4,inland pier,LGR3,Floating 8 in,NA,25.7,12,14:34:00,14:39:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-12T14:34:00Z,2023-03-12,28.3,Tree 30min,2023-03-12,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
119,44997_SRS5_Water_119,3/12/23,SRS5,Water,Water 5,"inland, mid-plot",LGR3,Floating 8 in,NA,25.5,6,14:48:00,14:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-12T14:48:00Z,2023-03-12,28.3,Tree 30min,2023-03-12,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
120,45000_CP40_Water_120,3/15/23,CP40,Water,Water 1,NA,LGR3,Floating 8 in,NA,23.7,NA,11:00:00,11:15:00,NA,NA,NA,NA,NA,NA,NA,???,NA,NA,NA,NA,NA,NA,NA,2023-03-15T11:00:00Z,2023-03-15,22.7,Tree 30min,2023-03-15,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
121,45000_CP40_Water_121,3/15/23,CP40,Water,Water 2,NA,LGR3,Floating 8 in,NA,23.7,NA,11:20:00,11:25:00,NA,NA,NA,NA,NA,NA,NA,NA,JG & JP,NA,NA,NA,NA,NA,NA,2023-03-15T11:20:00Z,2023-03-15,22.7,Tree 30min,2023-03-15,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
122,45000_CP40_Water_122,3/15/23,CP40,Water,Water 3,NA,LGR3,Floating 8 in,NA,23.7,NA,11:31:00,11:35:00,NA,NA,NA,NA,NA,NA,NA,"Plot center, ebulition possible due to sediment disruption",System time = 11:23,NA,NA,NA,NA,NA,NA,2023-03-15T11:31:00Z,2023-03-15,22.7,Tree 30min,2023-03-15,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
123,45000_CP40_Water_123,3/15/23,CP40,Water,Water 4,NA,LGR3,Floating 8 in,NA,23.7,NA,11:40:00,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,Real time = 11:04,NA,NA,NA,NA,NA,NA,2023-03-15T11:40:00Z,2023-03-15,22.7,Tree 30min,2023-03-15,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
124,45000_CP40_Water_124,3/15/23,CP40,Water,Water 5,NA,LGR3,Floating 8 in,NA,23.7,NA,11:48:30,11:53:30,NA,NA,NA,NA,NA,NA,NA,NA,Logging frequency = 15,NA,NA,NA,NA,NA,NA,2023-03-15T11:48:30Z,2023-03-15,22.2,Tree 30min,2023-03-15,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
125,45000_CP40_Water_125,3/15/23,CP40,Water,Water 6,NA,LGR3,Floating 8 in,NA,23.7,NA,12:00:00,12:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-15T12:00:00Z,2023-03-15,22.2,Tree 30min,2023-03-15,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
126,45000_CP40_Water_126,3/15/23,CP40,Water,Water 7,NA,LGR3,Floating 8 in,NA,23.7,NA,12:11:00,12:16:00,NA,NA,NA,NA,NA,NA,NA,23.4 C water temp,NA,NA,NA,NA,NA,NA,NA,2023-03-15T12:11:00Z,2023-03-15,22.2,Tree 30min,2023-03-15,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
127,45000_CP40_Water_127,3/15/23,CP40,Water,Water 8,NA,LGR3,Floating 8 in,NA,23.7,NA,12:20:00,12:21:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-15T12:20:00Z,2023-03-15,22.2,Tree 30min,2023-03-15,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
128,45000_CP40_Water_128,3/15/23,CP40,Water,Water 9,NA,LGR3,Floating 8 in,NA,23.7,NA,12:24:00,12:27:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-15T12:24:00Z,2023-03-15,22.2,Tree 30min,2023-03-15,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
129,45000_CP40_Water_129,3/15/23,CP40,Water,Water 10,NA,LGR3,Floating 8 in,NA,23.7,NA,12:30:30,12:33:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-15T12:30:30Z,2023-03-15,22.2,Tree 30min,2023-03-15,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
130,45000_CP40_Water_130,3/15/23,CP40,Water,Water 11,NA,LGR3,Floating 8 in,NA,23.7,NA,15:47:00,15:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-15T15:47:00Z,2023-03-15,22.65,Tree 30min,2023-03-15,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
131,45000_CP40_Water_131,3/15/23,CP40,Water,Water 12,NA,LGR3,Floating 8 in,NA,23.7,NA,16:16:00,16:19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-15T16:16:00Z,2023-03-15,22.8,Tree 30min,2023-03-15,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
132,45001_BL60_Soil_132,3/16/23,BL60,Soil,1,pneum = 0,LGR3,1 ft soil,20.8,NA,0,12:36:00,12:39:00,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-16T12:36:00Z,2023-03-16,28.1,Tree 30min,2023-03-16,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
133,45001_BL60_Soil_133,3/16/23,BL60,Soil,2,pneum = 6,LGR3,1 ft soil,20.8,NA,0,12:51:30,12:54:30,25.4,25.4,1022.7,1022.8,66.5,69.8,6,NA,Bear Lake,NA,NA,NA,NA,NA,NA,2023-03-16T12:51:30Z,2023-03-16,28.1,Tree 30min,2023-03-16,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
134,45001_BL60_Soil_134,3/16/23,BL60,Soil,3,0,LGR3,1 ft soil,21.2,NA,0,13:01:00,13:04:00,25.6,25.7,1022.7,1022.6,64.5,67.8,0,NA,JG & JP,NA,NA,NA,NA,NA,NA,2023-03-16T13:01:00Z,2023-03-16,28.1,Tree 30min,2023-03-16,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
135,45001_BL60_Soil_135,3/16/23,BL60,Soil,4,5,LGR3,1 ft soil,21.9,NA,0,13:15:00,13:18:00,27,NA,1022.7,NA,66.4,NA,5,NA,System time = 12:50,NA,NA,NA,NA,NA,NA,2023-03-16T13:15:00Z,2023-03-16,28.1,Tree 30min,2023-03-16,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
136,45001_BL60_Soil_136,3/16/23,BL60,Soil,5,0,LGR3,1 ft soil,21.9,NA,0,13:23:30,13:26:30,27.4,27.6,1022.6,1022.6,63.8,64.2,0,NA,Real time = 12:31,NA,NA,NA,NA,NA,NA,2023-03-16T13:23:30Z,2023-03-16,28.1,Tree 30min,2023-03-16,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
137,45001_BL60_Soil_137,3/16/23,BL60,Soil,6,9,LGR3,2 ft soil,21.8,NA,0,14:00:00,14:07:00,NA,NA,NA,NA,NA,NA,9,NA,Logging frequency = 1 sec,NA,NA,NA,NA,NA,NA,2023-03-16T14:00:00Z,2023-03-16,28.1,Tree 30min,2023-03-16,2023,03,March_2023,23.5,61,26429.3,26.4,-2,-867.5,-0.87,25.6,433.7,70,29,849,25.6,25600,433.7,0.07,0.029,0.849,26548,26.548
138,45001_BL60_Soil_138,3/16/23,BL60,Soil,7,0,LGR3,2 ft soil,21.8,NA,0,14:15:30,14:18:30,30.2,30.7,1022.1,1022,46,47.1,0,NA,"Weather = sunny, low 80s, light breeze",NA,NA,NA,NA,NA,NA,2023-03-16T14:15:30Z,2023-03-16,28.1,Tree 30min,2023-03-16,2023,03,March_2023,23.5,61,26429.3,26.4,-2,-867.5,-0.87,25.6,433.7,70,29,849,25.6,25600,433.7,0.07,0.029,0.849,26548,26.548
139,45001_BL60_Soil_139,3/16/23,BL60,Soil,8,19,LGR3,2 ft soil,21.7,NA,0,14:23:00,14:26:00,30.1,31.1,1021.9,1021.9,46.4,46.9,19,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-16T14:23:00Z,2023-03-16,28.200000000000003,Tree 30min,2023-03-16,2023,03,March_2023,23.5,61,26429.3,26.4,-2,-867.5,-0.87,25.6,433.7,70,29,849,25.6,25600,433.7,0.07,0.029,0.849,26548,26.548
140,45001_BL60_Soil_140,3/16/23,BL60,Soil,9,3,LGR3,2 ft soil,21.6,NA,0,14:51:00,14:54:00,29.9,30,1021.6,1021.7,53.6,55,3,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-16T14:51:00Z,2023-03-16,28.3,Tree 30min,2023-03-16,2023,03,March_2023,23.5,61,26429.3,26.4,-2,-867.5,-0.87,25.6,433.7,70,29,849,25.6,25600,433.7,0.07,0.029,0.849,26548,26.548
141,45001_BL60_Soil_141,3/16/23,BL60,Soil,10,7,LGR3,2 ft soil,21.6,NA,0,15:02:00,15:05:00,28.9,NA,1021.6,NA,46,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-16T15:02:00Z,2023-03-16,28.3,Tree 30min,2023-03-16,2023,03,March_2023,23.5,61,26429.3,26.4,-2,-867.5,-0.87,25.6,433.7,70,29,849,25.6,25600,433.7,0.07,0.029,0.849,26548,26.548
142,45001_BL60_Soil_142,3/16/23,BL60,Soil,11,0,LGR3,2 ft soil,22.1,NA,0,15:15:00,15:18:00,28.2,NA,1021.5,NA,47.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-16T15:15:00Z,2023-03-16,28.3,Tree 30min,2023-03-16,2023,03,March_2023,23.5,61,26429.3,26.4,-2,-867.5,-0.87,25.6,433.7,70,29,849,25.6,25600,433.7,0.07,0.029,0.849,26548,26.548
143,45001_BL60_Soil_143,3/16/23,BL60,Soil,12,0,LGR3,2 ft soil,NA,NA,0,15:25:00,15:28:00,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-16T15:25:00Z,2023-03-16,28.3,Tree 30min,2023-03-16,2023,03,March_2023,23.5,61,26429.3,26.4,-2,-867.5,-0.87,25.6,433.7,70,29,849,25.6,25600,433.7,0.07,0.029,0.849,26548,26.548
144,45002_SE1_Water_144,3/17/23,SE1,Water,1,open water,LGR2,Floating 8 in,20.6,NA,15,09:21:00,10:21:00,NA,NA,NA,NA,NA,NA,NA,NA,Real time = 9:22:00,NA,NA,NA,NA,NA,NA,2023-03-17T09:21:00Z,2023-03-17,26.6,Tree same-day,2023-03-17,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
145,45003_FLM30_Water_145,3/18/23,FLM30,Water,NA,NA,LGR1,Floating 8 in,NA,NA,20,11:03:00,NA,NA,NA,NA,NA,NA,NA,NA,water temp = 25.6,NA,NA,NA,NA,NA,NA,NA,2023-03-18T11:03:00Z,2023-03-18,27.025,Tree 30min,2023-03-18,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
146,45003_FLM30_Water_146,3/18/23,FLM30,Water,NA,NA,LGR1,Floating 8 in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Failed datetime,2023-03-18,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
147,45003_FLM30_Water_147,3/18/23,FLM30,Water,NA,NA,LGR1,Floating 8 in,28.1,NA,NA,12:47:00,12:50:00,NA,NA,NA,NA,NA,NA,NA,water temp = 30,JG,NA,NA,NA,NA,NA,NA,2023-03-18T12:47:00Z,2023-03-18,28.375,Tree 30min,2023-03-18,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
148,45003_FLM30_Water_148,3/18/23,FLM30,Water,NA,NA,LGR1,Floating 8 in,NA,NA,2,12:55:00,12:58:00,NA,NA,NA,NA,NA,NA,NA,very shallow water,System time = 11:33,NA,NA,NA,NA,NA,NA,2023-03-18T12:55:00Z,2023-03-18,28.30909090909091,Tree 30min,2023-03-18,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
149,45003_FLM30_Water_149,3/18/23,FLM30,Water,NA,NA,LGR1,Floating 8 in,NA,NA,17,13:01:00,13:04:00,NA,NA,NA,NA,NA,NA,NA,water temp = 30.5,Real time = 10:33,NA,NA,NA,NA,NA,NA,2023-03-18T13:01:00Z,2023-03-18,28.363636363636363,Tree 30min,2023-03-18,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
150,45003_FLM30_Water_150,3/18/23,FLM30,Water,NA,NA,LGR1,Floating 8 in,NA,NA,25,13:05:00,13:08:00,NA,NA,NA,NA,NA,NA,NA,water temp = 30.7,Logging frequency = 1 sec,NA,NA,NA,NA,NA,NA,2023-03-18T13:05:00Z,2023-03-18,28.39090909090909,Tree 30min,2023-03-18,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
151,45003_FLM30_Water_151,3/18/23,FLM30,Water,NA,NA,LGR1,Floating 8 in,NA,NA,21,13:12:00,13:15:00,NA,NA,NA,NA,NA,NA,NA,water temp = 30.1,NA,NA,NA,NA,NA,NA,NA,2023-03-18T13:12:00Z,2023-03-18,28.418181818181814,Tree 30min,2023-03-18,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
152,45003_FLM30_Water_152,3/18/23,FLM30,Water,NA,NA,LGR1,Floating 8 in,NA,NA,12,13:21:00,13:24:00,NA,NA,NA,NA,NA,NA,NA,"water temp = 31.4, near root (dead)",NA,NA,NA,NA,NA,NA,NA,2023-03-18T13:21:00Z,2023-03-18,28.60909090909091,Tree 30min,2023-03-18,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
153,45003_FLM30_Water_153,3/18/23,FLM30,Water,NA,NA,LGR1,Floating 8 in,NA,NA,20,13:27:00,13:33:00,NA,NA,NA,NA,NA,NA,NA,water temp = 31.3,NA,NA,NA,NA,NA,NA,NA,2023-03-18T13:27:00Z,2023-03-18,28.990909090909092,Tree 30min,2023-03-18,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
154,45003_FLM30_Water_154,3/18/23,FLM30,Water,NA,NA,LGR1,Floating 8 in,NA,NA,27,13:36:00,14:06:00,NA,NA,NA,NA,NA,NA,NA,water temp = 32.9,NA,NA,NA,NA,NA,NA,NA,2023-03-18T13:36:00Z,2023-03-18,29.34,Tree 30min,2023-03-18,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
155,45003_FLM30_Water_155,3/18/23,FLM30,Water,NA,NA,LGR1,Floating 8 in,NA,NA,22,14:09:00,14:19:00,NA,NA,NA,NA,NA,NA,NA,water temp = 33.4,NA,NA,NA,NA,NA,NA,NA,2023-03-18T14:09:00Z,2023-03-18,29.233333333333334,Tree 30min,2023-03-18,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
156,45003_FLM30_Water_156,3/18/23,FLM30,Water,NA,NA,LGR1,Floating 8 in,NA,NA,27,14:24:00,14:39:00,NA,NA,NA,NA,NA,NA,NA,water temp = 34.1,NA,NA,NA,NA,NA,NA,NA,2023-03-18T14:24:00Z,2023-03-18,28.9,Tree 30min,2023-03-18,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
157,45005_MI_Soil_157,3/20/23,MI,Soil,biocrust 1008,NA,LGR3,1 ft soil,22.3,NA,0,13:25:00,13:27:00,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-20T13:25:00Z,2023-03-20,26.8,Tree same-day,2023-03-20,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
158,45005_MI_Soil_158,3/20/23,MI,Soil,biocrust,25°55.9122 / 81°37.6997,LGR3,1 ft soil,21.3,NA,0,13:31:00,13:33:00,26.7,27.9,1022.9,1023,63.2,65.6,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-20T13:31:00Z,2023-03-20,26.8,Tree same-day,2023-03-20,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
159,45005_MI_Soil_159,3/20/23,MI,Soil,biocrust,25°55.9119 / 81°39.7010,LGR3,1 ft soil,22,NA,0,13:36:30,13:38:30,27,28.1,1023.61,1023,62.5,67.7,0,NA,N 25°55.9150 / W 81°39.7026,NA,NA,NA,NA,NA,NA,2023-03-20T13:36:30Z,2023-03-20,26.8,Tree same-day,2023-03-20,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
160,45005_MI_Soil_160,3/20/23,MI,Soil,wetted surface 0.1 m water depth,25°55.9119 / 81°39.6905,LGR3,1 ft soil,23.1,NA,0,13:43:00,13:45:00,26.4,29.1,1022.9,1023,51.3,66.8,0,NA,JG & AS,NA,NA,NA,NA,NA,NA,2023-03-20T13:43:00Z,2023-03-20,26.8,Tree same-day,2023-03-20,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
161,45005_MI_Soil_161,3/20/23,MI,Soil,dry no crust bio,25°55.9108 / 81°39.6948,LGR3,1 ft soil,21,NA,0,13:50:00,13:52:00,26.1,27.6,1022.7,1022.8,61.6,69.9,0,NA,Weather = sunny,NA,NA,NA,NA,NA,NA,2023-03-20T13:50:00Z,2023-03-20,26.8,Tree same-day,2023-03-20,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
162,45005_MI_Soil_162,3/20/23,MI,Soil,biocrust,25°55.9111 / 81°39.6942,LGR3,1 ft soil,23.5,NA,0.2,13:55:00,13:57:00,27.6,28.6,1022.7,1022.7,58.2,67.2,0,NA,System time = 13:25:00,NA,NA,NA,NA,NA,NA,2023-03-20T13:55:00Z,2023-03-20,26.8,Tree same-day,2023-03-20,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
163,45005_MI_Soil_163,3/20/23,MI,Soil,7570 biocrust,25°55.9085 / 81.39°6997,LGR3,1 ft soil,21.9,NA,0,14:00:30,14:02:30,25.3,27.9,1022.5,1022.7,51.1,69,0,NA,Real time = 13:06:00,NA,NA,NA,NA,NA,NA,2023-03-20T14:00:30Z,2023-03-20,26.8,Tree same-day,2023-03-20,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
164,45005_MI_Soil_164,3/20/23,MI,Soil,20% biocrust,25°55.9060 / 81°39.7084,LGR3,1 ft soil,21.7,NA,0,14:06:00,14:08:00,24.1,27.1,1022.6,1022.6,45.5,66.4,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-20T14:06:00Z,2023-03-20,26.8,Tree same-day,2023-03-20,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
