DATE_TIME,CO2dry_ppm,CH4dry_ppb,H2O_ppm,POSIX.time,DATE,CO2_prec,CH4_prec,H2O_prec,UniqueID,start.time,obs.length,TIME,Area,offset,Vcham,Vtube,Vinst,Vtot,Tcham,Pcham,flag,Etime,start.time_corr,end.time_corr,obs.length_corr
03-15-2023 12:09:23.282,429.193,2163.89,-562.768,2023-03-15T12:09:23.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,563,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:24.278,428.475,2157.29,-603.959,2023-03-15T12:09:24.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,564,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:25.271,427.601,2159.78,-621.672,2023-03-15T12:09:25.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,565,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:26.266,429.642,2158.6400000000003,-668.613,2023-03-15T12:09:26.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,566,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:27.260,429.229,2156.82,-715.389,2023-03-15T12:09:27.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,567,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:28.255,429.121,2154.1,-614.315,2023-03-15T12:09:28.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,568,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:29.249,428.432,2155.21,-630.354,2023-03-15T12:09:29.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,569,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:30.244,429.059,2153.9,-614.347,2023-03-15T12:09:30.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,570,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:31.238,428.543,2154.38,-655.385,2023-03-15T12:09:31.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,571,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:32.233,430.029,2153.67,-578.514,2023-03-15T12:09:32.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,572,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:33.228,429.01,2149.9,-643.709,2023-03-15T12:09:33.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,573,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:34.222,428.706,2154.12,-528.105,2023-03-15T12:09:34.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,574,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:35.217,429.296,2151.89,-643.89,2023-03-15T12:09:35.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,575,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:36.211,429.41,2150.11,-645.878,2023-03-15T12:09:36.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,576,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:37.205,428.517,2152.28,-581.358,2023-03-15T12:09:37.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,577,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:38.200,428.88,2150.69,-625.509,2023-03-15T12:09:38.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,578,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:39.196,428.762,2150.71,-597.576,2023-03-15T12:09:39.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,579,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:40.190,429.927,2148.6,-568.295,2023-03-15T12:09:40.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,580,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:41.184,428.22,2155.9300000000003,-523.249,2023-03-15T12:09:41.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,581,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:42.178,428.022,2148.44,-617.474,2023-03-15T12:09:42.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,582,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:43.172,428.653,2150.39,-744.675,2023-03-15T12:09:43.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,583,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:44.167,428.753,2148.91,-623.775,2023-03-15T12:09:44.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,584,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:45.162,429.19,2150.47,-612.22,2023-03-15T12:09:45.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,585,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:46.157,427.442,2149.7099999999996,-645.53,2023-03-15T12:09:46.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,586,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:47.151,428.572,2148.56,-611.926,2023-03-15T12:09:47.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,587,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:48.146,428.672,2152.94,-718.219,2023-03-15T12:09:48.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,588,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:49.141,428.344,2150.68,-825.91,2023-03-15T12:09:49.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,589,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:50.134,427.624,2150.83,-910.97,2023-03-15T12:09:50.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,590,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:51.130,427.521,2150.29,-737.946,2023-03-15T12:09:51.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,591,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:52.124,427.931,2151,-879.093,2023-03-15T12:09:52.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,592,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:53.119,427.264,2146.1899999999996,-805.432,2023-03-15T12:09:53.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,593,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:54.113,427.937,2147.67,-661.479,2023-03-15T12:09:54.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,594,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:55.108,428.297,2145.82,-645.085,2023-03-15T12:09:55.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,595,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:56.102,427.351,2145.83,-634.684,2023-03-15T12:09:56.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,596,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:57.096,428.321,2142.16,-623.35,2023-03-15T12:09:57.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,597,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:58.091,427.427,2143.98,-694.987,2023-03-15T12:09:58.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,598,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:09:59.086,428.393,2148.5699999999997,-671.023,2023-03-15T12:09:59.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,599,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:10:00.081,427.918,2148.72,-703.569,2023-03-15T12:10:00.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_125,2023-03-15T12:00:00.000000Z,300,12:00:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,600,2023-03-15T12:00:00.000000Z,2023-03-15T12:03:02.000000Z,182
03-15-2023 12:06:00.369,403.857,2321.4,-794.55,2023-03-15T12:06:00.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-300,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:01.364,404.635,2323.61,-729.629,2023-03-15T12:06:01.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-299,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:02.358,402.358,2320.8,-706.095,2023-03-15T12:06:02.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-298,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:03.353,404.686,2298.12,-712.363,2023-03-15T12:06:03.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-297,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:04.349,405.41,2278.82,-737.232,2023-03-15T12:06:04.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-296,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:05.342,404.104,2261.61,-707.344,2023-03-15T12:06:05.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-295,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:06.343,403.78,2250.67,-647.618,2023-03-15T12:06:06.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-294,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:07.339,404.169,2247.1,-738.109,2023-03-15T12:06:07.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-293,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:08.332,402.546,2247.58,-684.606,2023-03-15T12:06:08.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-292,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:09.327,406.263,2241.29,-619.375,2023-03-15T12:06:09.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-291,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:10.322,404.925,2239.5499999999997,-799.432,2023-03-15T12:06:10.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-290,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:11.316,405.232,2235.7999999999997,-620.933,2023-03-15T12:06:11.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-289,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:12.310,405.14,2233.69,-776.276,2023-03-15T12:06:12.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-288,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:13.305,405.283,2234.24,-712.289,2023-03-15T12:06:13.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-287,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:14.299,405.05,2238.27,-668.956,2023-03-15T12:06:14.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-286,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:15.295,407.18,2241.6800000000003,-637.761,2023-03-15T12:06:15.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-285,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:16.288,406.198,2242.94,-551.503,2023-03-15T12:06:16.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-284,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:17.283,406.952,2243.92,-637.937,2023-03-15T12:06:17.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-283,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:18.278,406.129,2249.11,-681.911,2023-03-15T12:06:18.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-282,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:19.272,407.656,2250.75,-736.628,2023-03-15T12:06:19.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-281,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:20.267,407.479,2254.12,-657.76,2023-03-15T12:06:20.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-280,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:21.261,409.561,2247.36,-409.963,2023-03-15T12:06:21.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-279,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:22.256,408.576,2250.76,-678.546,2023-03-15T12:06:22.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-278,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:23.250,409.748,2251.27,-668.622,2023-03-15T12:06:23.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-277,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:24.245,409.103,2248.52,-717.503,2023-03-15T12:06:24.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-276,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:25.239,409.517,2247.2599999999998,-690.992,2023-03-15T12:06:25.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-275,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:26.235,409.109,2246.2200000000003,-544.621,2023-03-15T12:06:26.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-274,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:27.228,410.758,2246.07,-605.092,2023-03-15T12:06:27.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-273,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:28.223,410.149,2239.1800000000003,-769.297,2023-03-15T12:06:28.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-272,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:29.218,411.416,2232.13,-737.587,2023-03-15T12:06:29.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-271,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:30.219,411.564,2232.48,-532.904,2023-03-15T12:06:30.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-270,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:31.214,412.999,2233.76,-717.968,2023-03-15T12:06:31.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-269,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:32.208,412.047,2226.73,-394.392,2023-03-15T12:06:32.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-268,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:33.202,413.262,2223.47,-689.321,2023-03-15T12:06:33.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-267,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:34.197,414.308,2222.9199999999996,-717.254,2023-03-15T12:06:34.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-266,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:35.192,413.42,2224.96,-696.639,2023-03-15T12:06:35.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-265,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:36.186,414.003,2228.6000000000004,-608.593,2023-03-15T12:06:36.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-264,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:37.181,415.418,2228.94,-669.348,2023-03-15T12:06:37.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-263,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:38.175,414.703,2229.92,-457.749,2023-03-15T12:06:38.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-262,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:39.170,417.242,2225.01,-544.231,2023-03-15T12:06:39.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-261,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:40.164,416.9,2229.26,-426.058,2023-03-15T12:06:40.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-260,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:41.159,417.564,2224.0099999999998,-336.258,2023-03-15T12:06:41.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-259,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
03-15-2023 12:06:42.154,418.029,2220.24,-454.465,2023-03-15T12:06:42.000000Z,2023-03-15,0.35,0.9,200,45000_CP40_Water_126,2023-03-15T12:11:00.000000Z,300,12:11:00,324.3,0,3370,29,919,4.318,22.2,101.325,0,-258,2023-03-15T12:11:00.000000Z,2023-03-15T12:17:43.000000Z,403
